StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit,Discountable
10128,#669576017050   ,40,#13431,8.4 O,1,DECOY SELTZER - ROSE                                        ,DECOY SELTZER - ROSE,9.99,0.0000, , ,0.0625, , , , , ,,52,0,0
10128,#669576017067   ,40,#13432,8.4 O,1,DECOY SELTZER - CHARD ORANGE                                ,DECOY SELTZER - CHARD ORANGE,9.99,0.0000, , ,0.0625, , , , , ,,52,0,0
10128,#669576017074   ,36,#13433,8.4 O,1,DECOY SELTZER - CHARD                                       ,DECOY SELTZER - CHARD,9.99,0.0000, , ,0.0625, , , , , ,,52,0,0
10128,#669576018521   ,1,#13434,750 M,1,DUCKHORN THREE PALMS MERLOT                                 ,DUCKHORN THREE PALMS MERLOT,119.99,0.0000, , ,0.0625, , , , , ,,460,0,1
10128,#669576019221   ,45,#13435,750 M,1,DECOY - PINOT NOIR                                          ,DECOY - PINOT NOIR,19.97,0.0000, , ,0.0625, , , , , ,,177.86,0,0
10128,#669576019252   ,7,#13437,750 M,1,DECOY - MERLOT                                              ,DECOY - MERLOT,19.97,0.0000, , ,0.0625, , , , , ,,174.4,0,0
10128,#669576019269   ,47,#13438,750 M,1,DECOY - CABERNET                                            ,DECOY - CABERNET,19.97,0.0000, , ,0.0625, , , , , ,,176,0,0
10128,#669576019283   ,3,#13439,750 M,1,DUCKHORN NAPA MERLOT                                        ,DUCKHORN NAPA MERLOT,59.99,0.0000, , ,0.0625, , , , , ,2020,220.02,0,1
10128,#669576019344   ,2,#13440,750 M,1,DUCKHORN - NAPA CABERNET                                    ,DUCKHORN - NAPA CABERNET,79.99,0.0000, , ,0.0625, , , , , ,,588,0,1
10128,#670822116120   ,0,#13442,12 OZ,1,CISCO - WHALE'S TALE PALE ALE                               ,CISCO - WHALE'S TALE PALE ALE,18.39,0.0000, , ,0.0625,#670822101126   , , , , ,,29.56,1.20,0
10128,#670822140248   ,24,#13443,12 OZ,1,NANTUCKET - BLUE                                            ,NANTUCKET - BLUE,9.97,0.0000, , ,0.0625, , , , , ,,46,0,0
10128,#670822140347   ,28,#13444,12 OZ,1,NANTUCKET - CRANBERRY                                       ,NANTUCKET - CRANBERRY,9.97,0.0000, , ,0.0625, , , , , ,,45,1.20,0
10128,#670822432121   ,6,#13446,12 OZ,1,CISCO - WANDERING HAZE                                      ,CISCO - WANDERING HAZE,18.39,0.0000, , ,0.0625,#670822430127   , , , , ,,29.6,1.20,0
10128,#67220097       ,7,#13450,375 M,1,ROMANA SAMBVCA                                              ,ROMANA SAMBVCA,14.99,0.0000, , ,0.0625,#088004037468   , , , , ,,119.65,0,0
10128,#672502305701   ,0,#13460,750 M,1,SALVALAI - PINOT GRIGIO                                     ,SALVALAI - PINOT GRIGIO,10.97,0.0000, , ,0.0625, , , , , ,,83.99,0,0
10128,#674545000001   ,32,#13462,750 M,1,DON JULIO - BLANCO                                          ,DON JULIO - BLANCO,49.99,0.0000, , ,0.0625, , , , , ,,213.94,0,0
10128,#674545000063   ,14,#13464,750 M,1,DON JULIO - ANEJO                                           ,DON JULIO - ANEJO,59.99,0.0000, , ,0.0625, , , , , ,,292.58,0,0
10128,#674545000322   ,5,#13466,750 M,1,DON JULIO 1942                                              ,DON JULIO 1942,169.99,0.0000, , ,0.0625, , , , , ,,702,0,0
10128,#674545000414   ,30,#13467,750 M,1,DON JULIO - REPOSADO                                        ,DON JULIO - REPOSADO,54.99,0.0000, , ,0.0625, , , , , ,,277.23,0,0
10128,#674545000599   ,29,#13468,375 M,1,DON JULIO BLANCO                                            ,DON JULIO BLANCO,24.99,0.0000, , ,0.0625, , , , , ,,220.79,0,0
10128,#674545000605   ,24,#13469,375 M,1,DON JULIO REPOSADO                                          ,DON JULIO REPOSADO,39.99,0.0000, , ,0.0625, , , , , ,,317.93,0,0
10128,#674545000827   ,1,#13470,750 M,1,DON JULIO - 70TH CLARO ANEJO                                ,DON JULIO - 70TH CLARO ANEJO,79.99,0.0000, , ,0.0625, , , , , ,,366.54,0,0
10128,#675747014285   ,6,#13472,12 OZ,1,HOFBRAU - OKTOBERFESTBIER                                   ,HOFBRAU - OKTOBERFESTBIER,12.69,0.0000, , ,0.0625,#675747014278   ,#4005686014453  , , , ,,33,1.20,0
10128,#680203019353   ,6,#13478,750 M,1,WILLET BOURBON WHISKEY                                      ,WILLET BOURBON WHISKEY,49.99,0.0000, , ,0.0625, , , , , ,,207.45,0,0
10128,#680243994573   ,0,#13482,16 OZ,1,GREATER GOOD - PULP DADDY                                   ,GREATER GOOD - PULP DADDY,17.79,0.0000, , ,0.0625, , , , , ,,76,1.20,1
10128,#680243994665   ,20,#13484,16 OZ,1,GREATER GOOD - VIBES                                        ,GREATER GOOD - VIBES,17.79,0.0000, , ,0.0625, , , , , ,,76.01,1.20,1
10128,#680270851481   ,72,#13486,16 OZ,1,WIDOWMAKER - BLUE COMET                                     ,WIDOWMAKER - BLUE COMET,19.79,0.0000, , ,0.0625, , , , , ,,74,1.20,1
10128,#684688200008   ,4,#13494,750 M,1,SYLTBAR - PROSECCO                                          ,SYLTBAR - PROSECCO,21.99,0.0000, , ,0.0625, , , , , ,,160,0,1
10128,#686091738024   ,10,#13498,200 M,1,FABRIZIA - HAND SANITIZER                                   ,FABRIZIA - HAND SANITIZER,6.99,0.0000, , ,0.0625, , , , , ,,54,0,0
10128,#689352009611   ,319,#13501,750 M,1,KIM CRAWFORD SAUVIGNON BLANC                                ,KIM CRAWFORD SAUVIGNON BLANC,12.97,0.0000, , ,0.0625, , , , , ,,136.42,0,0
10128,#689352010082   ,3,#13502,750 M,1,KIM CRAWFORD - ILLIUM SB                                    ,KIM CRAWFORD - ILLIUM SB,16.99,0.0000, , ,0.0625, , , , , ,,146,0,1
10128,#689674020868   ,5,#13506,EACH ,1,MACANUDO - CRYSTAL CAFE                                     ,MACANUDO - CRYSTAL CAFE,14.99,0.0000, , ,0.0625, , , , , ,,71.03,0,0
10128,#689674014744   ,12,#13507,EACH ,1,MACANUDO - HAMPTON COURT CAFE                               ,MACANUDO - HAMPTON COURT CAFE,14.99,0.0000, , ,0.0625, , , , , ,,229.54,0,0
10128,#689674022893   ,1,#13511,EACH ,1,PARTAGAS - BLK LBL CLASSICO                                 ,PARTAGAS - BLK LBL CLASSICO,220,0.0000, , ,0.0625,#689674029137   , , , , ,,160,0,0
10128,#689768873318   ,37,#13522,750 M,1,RHUM BARBANCOURT 8 STAR                                     ,RHUM BARBANCOURT 8 STAR,29.99,0.0000, , ,0.0625, , , , , ,,275.97,0,0
10128,#6945794710282  ,4,#13527,EACH ,1,ECONOMY LIGHTERS                                            ,ECONOMY LIGHTERS,0.94,0.0000, , ,0.0625, , , , , ,,10,0,0
10128,#695521121602   ,5,#13531,750 M,1,PIERRE FERRAND - PINEAU DES CH                              ,PIERRE FERRAND - PINEAU DES CH,34.99,0.0000, , ,0.0625, , , , , ,,132,0,0
10128,#696527968888   ,0,#13533,16 OZ,1,CANNED HEAT - CLICKAH                                       ,CANNED HEAT - CLICKAH,21.79,0.0000, , ,0.0625, , , , , ,,84,1.20,1
10128,#696859292309   ,32,#13534,16 OZ,1,NSB - WHIRLPOOL                                             ,NSB - WHIRLPOOL,16.79,0.0000, , ,0.0625, , , , , ,,63,1.20,1
10128,#696859292392   ,24,#13535,16 OZ,1,NSB - SANTILLI                                              ,NSB - SANTILLI,15.99,0.0000, , ,0.0625, , , , , ,,63,1.20,1
10128,#696859292422   ,12,#13536,16 OZ,1,NSB - THE 87                                                ,NSB - THE 87,17.99,0.0000, , ,0.0625, , , , , ,,71.4,1.20,1
10128,#699013000550   ,5,#13539,750 M,1,RON ZACAPA CENTENARIO 23YR                                  ,RON ZACAPA CENTENARIO 23YR,54.99,0.0000, , ,0.0625, , , , , ,,232.45,0,0
10128,#700445070131   ,168,#13543,12 OZ,1,SEA DOG - BLUE PAW CN                                       ,SEA DOG - BLUE PAW CN,19.39,0.0000, , ,0.0625,#700445070070   , , , , ,,30.09,1.20,0
10128,#700900060325   ,24,#13547,12 OZ,1,WORMTOWN BE HOPPY                                           ,WORMTOWN BE HOPPY,14.69,0.0000, , ,0.0625, , , , , ,,39.2,1.20,0
10128,#703341506247   ,1,#13550,750 M,1,CHAMPY - BRUT                                               ,CHAMPY - BRUT,17.99,0.0000, , ,0.0625, , , , , ,,168,0,1
10128,#705105321660   ,16,#13553,20 OZ,1,MAINE BEER COM - LUNCH IPA                                  ,MAINE BEER COM - LUNCH IPA,8.95,0.0000, , ,0.0625, , , , , ,,67.2,0.60,0
10128,#711583568602   ,20,#13566,16 OZ,1,FROST - LITTLE LUSH IPA                                     ,FROST - LITTLE LUSH IPA,15.99,0.0000, , ,0.0625, , , , , ,,63,1.20,1
10128,#711583568879   ,24,#13572,16 OZ,1,FROST - LUSH DOUBLE IPA                                     ,FROST - LUSH DOUBLE IPA,17.99,0.0000, , ,0.0625, , , , , ,,72,1.20,1
10128,#712804977098   ,32,#13575,16 OZ,1,SHOVEL TOWN - FLYAWAY                                       ,SHOVEL TOWN - FLYAWAY,18.79,0.0000, , ,0.0625, , , , , ,,74,1.20,1
10128,#712804977197   ,8,#13579,16 OZ,1,SHOVEL TOWN - CRUNCH                                        ,SHOVEL TOWN - CRUNCH,18.79,0.0000, , ,0.0625, , , , , ,,74,1.20,1
10128,#712804977289   ,0,#13580,16 OZ,1,SHOVEL TOWN - PILLOW FACTORY                                ,SHOVEL TOWN - PILLOW FACTORY,19.79,0.0000, , ,0.0625, , , , , ,,74,1.20,1
10128,#712804977302   ,0,#13581,16 OZ,1,SHOVEL TOWN - PUMPKIN                                       ,SHOVEL TOWN - PUMPKIN,17.99,0.0000, , ,0.0625, , , , , ,,68,1.20,1
10128,#716165177111   ,1,#13590,PK   ,1,RAW CONE                                                    ,RAW CONE,2.82,0.0000, , ,0.0625, , , , , ,,45,0,0
10128,#717888500224   ,3,#13592,750 M,1,HESS SELECT - TREO RED BLEND                                ,HESS SELECT - TREO RED BLEND,17.99,0.0000, , ,0.0625, , , , , ,,160,0,1
10128,#717888520024   ,7,#13594,750 M,1,HESS SELECT CHARDONNAY                                      ,HESS SELECT CHARDONNAY,13.99,0.0000, , ,0.0625, , , , , ,,120,0,1
10128,#718117398803   ,0,#13596,750 M,1,FLAMING LEPRECHAUN - VODKA                                  ,FLAMING LEPRECHAUN - VODKA,9.99,0.0000, , ,0.0625, , , , , ,,60,0,0
10128,#718117398810   ,0,#13597,750 M,1,FLAMING LEPRECHAUN - GIN                                    ,FLAMING LEPRECHAUN - GIN,9.99,0.0000, , ,0.0625, , , , , ,,36,0,0
10128,#719256001999   ,114,#13607,12 OZ,1,LONG TRAIL - VT IPA                                         ,LONG TRAIL - VT IPA,17.99,0.0000, , ,0.0625,#719256001975   , , , , ,,27.5,1.20,0
10128,#720815270039   ,3,#13613,750 M,1,SIPSMITH LONDON DRY GIN                                     ,SIPSMITH LONDON DRY GIN,39.99,0.0000, , ,0.0625, , , , , ,,164.94,0,0
10128,#720815290228   ,2,#13614,375 M,1,GOSSET BRUT                                                 ,GOSSET BRUT,24.99,0.0000, , ,0.0625, , , , , ,,224,0,0
10128,#720815910133   ,2,#13615,750 M,1,CABO WABO REPOSADO                                          ,CABO WABO REPOSADO,49.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#720815910539   ,5,#13616,750 M,1,CABO WABO ANEJO                                             ,CABO WABO ANEJO,59.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#720815920330   ,2,#13619,750 M,1,TEMPLETON RYE 10 YRS AGED                                   ,TEMPLETON RYE 10 YRS AGED,169.99,0.0000, , ,0.0625, , , , , ,,359.94,0,0
10128,#720815986046   ,37,#13621,1.75 ,1,SEAGRAMS VODKA                                              ,SEAGRAMS VODKA,15.99,0.0000, , ,0.0625, , , , , ,,74.96,0,0
10128,#720815986602   ,1,#13623,50 ML,1,SEAGRAMS VODKA                                              ,SEAGRAMS VODKA,10,0.0000, , ,0.0625,#720815985308   , , , , ,,83.39,0,0
10128,#721059000635   ,2,#13628,750 M,1,WRAY & NEPHEW WHITE                                         ,WRAY & NEPHEW WHITE,26.99,0.0000, , ,0.0625, , , , , ,,239.88,0,0
10128,#721059000666   ,7,#13630,375 M,1,WRAY & NEPHEW WHITE                                         ,WRAY & NEPHEW WHITE,12.99,0.0000, , ,0.0625, , , , , ,,208.76,0,0
10128,#721059001311   ,26,#13632,750 M,1,APEROL                                                      ,APEROL,29.99,0.0000, , ,0.0625, , , , , ,,120.5,0,0
10128,#721059001502   ,46,#13633,750 M,1,APPLETON ESTATE VX                                          ,APPLETON ESTATE VX,17.99,0.0000, , ,0.0625, , , , , ,,167.88,0,0
10128,#721059001960   ,4,#13638,750 M,1,ESPOLON ANEJO                                               ,ESPOLON ANEJO,44.99,0.0000, , ,0.0625,#721059001298   , , , , ,,194.94,0,0
10128,#721059002844   ,2,#13642,750 M,1,WILD TURKEY - LONGBRANCH                                    ,WILD TURKEY - LONGBRANCH,38.99,0.0000, , ,0.0625, , , , , ,,170.94,0,0
10128,#721059017503   ,42,#13646,1.75 ,1,SKYY VODKA                                                  ,SKYY VODKA,23.99,0.0000, , ,0.0625, , , , , ,,109.62,0,0
10128,#721059047500   ,6,#13647,750 M,1,CAMPARI                                                     ,CAMPARI,39.99,0.0000, , ,0.0625, , , , , ,,341.48,0,0
10128,#721059481755   ,5,#13648,1.75 ,1,TULLAMORE DEW IRISH WHISKY                                  ,TULLAMORE DEW IRISH WHISKY,49.99,0.0000, , ,0.0625,#083664872497   , , , , ,,263.94,0,0
10128,#721059487504   ,13,#13649,750 M,1,TULLAMORE DEW IRISH WHISKEY                                 ,TULLAMORE DEW IRISH WHISKEY,29.99,0.0000, , ,0.0625,#083664872466   , , , , ,,271.48,0,0
10128,#721059621755   ,27,#13650,1.75 ,1,SKYY CITRUS                                                 ,SKYY CITRUS,24.99,0.0000, , ,0.0625, , , , , ,,119.94,0,0
10128,#721059707503   ,33,#13653,750 M,1,ESPOLON BLANCO                                              ,ESPOLON BLANCO,26.99,0.0000, , ,0.0625, , , , , ,,275.88,0,0
10128,#721059707510   ,38,#13654,750 M,1,ESPOLON REPOSADO                                            ,ESPOLON REPOSADO,29.99,0.0000, , ,0.0625, , , , , ,,278.58,0,0
10128,#721059747592   ,1,#13655,750 M,1,CABO WABO BLANCO                                            ,CABO WABO BLANCO,39.99,0.0000, , ,0.0625,#720815910737   , , , , ,,185.94,0,0
10128,#721059813754   ,14,#13656,375 M,1,WILD TURKEY AMERICAN HONEY                                  ,WILD TURKEY AMERICAN HONEY,13.99,0.0000, , ,0.0625, , , , , ,,105.44,0,0
10128,#721059815000   ,21,#13657,50 ML,1,WILD TURKEY AMERICAN HONEY                                  ,WILD TURKEY AMERICAN HONEY,2.25,0.0000, , ,0.0625, , , , , ,,180,0,0
10128,#721059817509   ,7,#13658,750 M,1,WILD TURKEY AMERICAN HONEY                                  ,WILD TURKEY AMERICAN HONEY,24.99,0.0000, , ,0.0625, , , , , ,,233.42,0,0
10128,#721059831758   ,7,#13659,1.75 ,1,SKYY BLOOD ORANGE                                           ,SKYY BLOOD ORANGE,24.99,0.0000, , ,0.0625, , , , , ,,119.94,0,0
10128,#721059840507   ,73,#13661,50 ML,1,WILD TURKEY 81                                              ,WILD TURKEY 81,2.5,0.0000, , ,0.0625, , , , , ,,184.8,0,0
10128,#721059841757   ,9,#13662,1.75 ,1,WILD TURKEY 81                                              ,WILD TURKEY 81,32.99,0.0000, , ,0.0625, , , , , ,,158.94,0,0
10128,#721059847506   ,0,#13663,750 M,1,WILD TURKEY 81                                              ,WILD TURKEY 81,24.99,0.0000, , ,0.0625, , , , , ,,225.31,0,0
10128,#721059891752   ,5,#13664,1.75 ,1,WILD TURKEY 101                                             ,WILD TURKEY 101,41.99,0.0000, , ,0.0625, , , , , ,,200.94,0,0
10128,#721059895002   ,75,#13665,50 ML,1,WILD TURKEY 101                                             ,WILD TURKEY 101,3.99,0.0000, , ,0.0625, , , , , ,,257.88,0,0
10128,#721059897501   ,10,#13666,750 M,1,WILD TURKEY 101                                             ,WILD TURKEY 101,28.99,0.0000, , ,0.0625, , , , , ,,224.88,0,0
10128,#721059983754   ,2,#13667,375 M,1,FRANGELICO                                                  ,FRANGELICO,19.99,0.0000, , ,0.0625, , , , , ,,160.03,0,0
10128,#721059987509   ,12,#13668,750 M,1,FRANGELICO                                                  ,FRANGELICO,39.99,0.0000, , ,0.0625, , , , , ,,305.88,0,0
10128,#721094199158   ,2,#13670,750 M,1,GOSLINGS 151                                                ,GOSLINGS 151,23.99,0.0000, , ,0.0625, , , , , ,,227.88,0,0
10128,#721094199219   ,1,#13671,750 M,1,GOSLING'S BLACK SEAL                                        ,GOSLING'S BLACK SEAL,22.99,0.0000, , ,0.0625,#721094199059   , , , , ,,251.88,0,0
10128,#721094199455   ,8,#13672,750 M,1,GOSLINGS GOLD SEAL                                          ,GOSLINGS GOLD SEAL,23.99,0.0000, , ,0.0625, , , , , ,,221.88,0,0
10128,#721094199707   ,12,#13673,12 OZ,1,GOSLING'S GINGER BEER                                       ,GOSLING'S GINGER BEER,7.69,0.0000, , ,0.0625,#721094200069   , , , , ,,18.11,1.20,0
10128,#721733000012   ,0,#13677,750 M,1,PATRON ANEJO                                                ,PATRON ANEJO,59.99,0.0000, , ,0.0625, , , , , ,,575.93,0,0
10128,#721733000029   ,104,#13678,750 M,1,PATRON SILVER                                               ,PATRON SILVER,44.97,0.0000, , ,0.0625, , , , , ,,480.58,0,0
10128,#721733000159   ,12,#13680,750 M,1,PATRON REPOSADO                                             ,PATRON REPOSADO,59.99,0.0000, , ,0.0625, , , , , ,,527.88,0,0
10128,#721733000234   ,270,#13681,50 ML,1,PATRON SILVER                                               ,PATRON SILVER,6.99,0.0000, , ,0.0625, , , , , ,,265,0,0
10128,#721733000449   ,1,#13683,750 M,1,GRAN PATRON - PLATINUM                                      ,GRAN PATRON - PLATINUM,114.99,0.0000, , ,0.0625, , , , , ,,450,0,0
10128,#721733000883   ,18,#13684,1.75 ,1,PATRON SILVER                                               ,PATRON SILVER,99.99,0.0000, , ,0.0625, , , , , ,,243.28,0,0
10128,#721733000913   ,1,#13685,750 M,1,GRAN PATRON - PLATINUM                                      ,GRAN PATRON - PLATINUM,179.99,0.0000, , ,0.0625, , , , , ,,146.66,0,0
10128,#721733000944   ,63,#13686,375 M,1,PATRON SILVER                                               ,PATRON SILVER,29.99,0.0000, , ,0.0625, , , , , ,,240.51,0,0
10128,#721733002009   ,2,#13690,750 M,1,ROCA PATRON REPOSADO                                        ,ROCA PATRON REPOSADO,79.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#721733002016   ,3,#13691,750 M,1,ROCA PATRON ANEJO                                           ,ROCA PATRON ANEJO,89.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#721733002474   ,0,#13692,750 M,1,PATRON XO CAFE                                              ,PATRON XO CAFE,24.99,0.0000, , ,0.0625, , , , , ,,113.94,0,0
10128,#722358027705   ,6,#13700,750 M,1,LEGENDE - BORDEAUX                                          ,LEGENDE - BORDEAUX,19.99,0.0000, , ,0.0625, , , , , ,,128,0,1
10128,#723830000100   ,0,#13701,12 OZ,1,LAGUNITAS IPA BTL                                           ,LAGUNITAS IPA BTL,11.99,0.0000, , ,0.0625, , , , , ,,33.6,1.20,0
10128,#723830011922   ,1,#13705,20 OZ,1,LAGUNITAS IPA                                               ,LAGUNITAS IPA,2.45,0.0000, , ,0.0625, , , , , ,,25.25,0.60,0
10128,#726452014890   ,2,#13715,750 M,1,MARCARINI - BAROLO                                          ,MARCARINI - BAROLO,69.99,0.0000, , ,0.0625, , , , , ,,282,0,1
10128,#727344000236   ,16,#13725,12 OZ,1,NORTH COAST - OLD RESPUTIN RUSSIAN IMP S                    ,NORTH COAST - OLD RESPUTIN RUSSIAN IMP S,16.79,0.0000, , ,0.0625, , , , , ,,63,1.20,0
10128,#727760501638   ,0,#13726,750 M,1,MIONETTO - PROSECCO                                         ,MIONETTO - PROSECCO,15.97,0.0000, , ,0.0625, , , , , ,,153.6,0,0
10128,#728817199129   ,14,#13731,750 M,1,GEKKEIKAN SAKE                                              ,GEKKEIKAN SAKE,8.49,0.0000, , ,0.0625, , , , , ,,71.77,0,0
10128,#729722700127   ,48,#13733,750 M,1,ANGELINE - PINOT NOIR CLIF                                  ,ANGELINE - PINOT NOIR CLIF,12.99,0.0000, , ,0.0625, , , , , ,,95.68,0,1
10128,#729722700257   ,19,#13734,750 M,1,ANGELINE PINOT NOIR RESERVE                                 ,ANGELINE PINOT NOIR RESERVE,19.99,0.0000, , ,0.0625, , , , , ,,152,0,1
10128,#7312041799168  ,2,#13737,750 M,1,XANTE                                                       ,XANTE,34.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#735810691086   ,0,#13741,16 OZ,1,WORMTOWN - SEASONAL                                         ,WORMTOWN - SEASONAL,13.79,0.0000, , ,0.0625, , , , , ,,55.7,1.20,1
